"campaignid","sample","family","genus","species","length","min.length","max.length","fb.length_max","reason","difference","percent.of.fb.max"
"2015-01_Montebello.transect_stereoBRUVs","NCB652","Carangidae","Gnathanodon","speciosus",79.44473,180,1020,1200,"too small",100.55527,6.62039416666667
"2015-01_Montebello.transect_stereoBRUVs","NCB652","Carangidae","Gnathanodon","speciosus",68.99637,180,1020,1200,"too small",111.00363,5.7496975
"2015-01_Montebello.transect_stereoBRUVs","NCB652","Carangidae","Gnathanodon","speciosus",63.57064,180,1020,1200,"too small",116.42936,5.29755333333333
"2015-01_Montebello.transect_stereoBRUVs","NCB652","Carangidae","Gnathanodon","speciosus",101.96589,180,1020,1200,"too small",78.03411,8.4971575
"2015-01_Montebello.transect_stereoBRUVs","NCB652","Carangidae","Gnathanodon","speciosus",107.94551,180,1020,1200,"too small",72.05449,8.99545916666667
"2015-01_Montebello.transect_stereoBRUVs","NCB652","Carangidae","Gnathanodon","speciosus",77.50674,180,1020,1200,"too small",102.49326,6.458895
"2015-01_Montebello.transect_stereoBRUVs","NCB652","Carangidae","Gnathanodon","speciosus",91.48658,180,1020,1200,"too small",88.51342,7.62388166666667
"2015-01_Montebello.transect_stereoBRUVs","NCB652","Carangidae","Gnathanodon","speciosus",90.24877,180,1020,1200,"too small",89.75123,7.52073083333333
"2015-01_Montebello.transect_stereoBRUVs","NCB652","Carangidae","Gnathanodon","speciosus",81.16513,180,1020,1200,"too small",98.83487,6.76376083333333
"2015-01_Montebello.transect_stereoBRUVs","NCB652","Carangidae","Gnathanodon","speciosus",79.15412,180,1020,1200,"too small",100.84588,6.59617666666667
"2015-01_Montebello.transect_stereoBRUVs","NCB652","Carangidae","Gnathanodon","speciosus",39.80288,180,1020,1200,"too small",140.19712,3.31690666666667
"2015-01_Montebello.transect_stereoBRUVs","NCB652","Carangidae","Gnathanodon","speciosus",84.10678,180,1020,1200,"too small",95.89322,7.00889833333333
"2015-01_Montebello.transect_stereoBRUVs","NCB652","Carangidae","Gnathanodon","speciosus",100.7058,180,1020,1200,"too small",79.2942,8.39215
"2015-01_Montebello.transect_stereoBRUVs","NCB652","Carangidae","Gnathanodon","speciosus",89.15781,180,1020,1200,"too small",90.84219,7.4298175
"2015-01_Montebello.transect_stereoBRUVs","NCB652","Carangidae","Gnathanodon","speciosus",68.72987,180,1020,1200,"too small",111.27013,5.72748916666667
"2015-01_Montebello.transect_stereoBRUVs","NCB652","Carangidae","Gnathanodon","speciosus",73.38639,180,1020,1200,"too small",106.61361,6.1155325
"2015-01_Montebello.transect_stereoBRUVs","NCB652","Carangidae","Gnathanodon","speciosus",87.12111,180,1020,1200,"too small",92.87889,7.2600925
"2015-01_Montebello.transect_stereoBRUVs","NCB652","Carangidae","Gnathanodon","speciosus",74.31712,180,1020,1200,"too small",105.68288,6.19309333333333
"2015-01_Montebello.transect_stereoBRUVs","NCB652","Carangidae","Gnathanodon","speciosus",78.51013,180,1020,1200,"too small",101.48987,6.54251083333333
"2015-01_Montebello.transect_stereoBRUVs","NCB652","Carangidae","Gnathanodon","speciosus",61.07018,180,1020,1200,"too small",118.92982,5.08918166666667
"2015-01_Montebello.transect_stereoBRUVs","NCB652","Carangidae","Gnathanodon","speciosus",72.93203,180,1020,1200,"too small",107.06797,6.07766916666667
"2015-01_Montebello.transect_stereoBRUVs","NCB652","Carangidae","Gnathanodon","speciosus",82.36717,180,1020,1200,"too small",97.63283,6.86393083333333
"2015-01_Montebello.transect_stereoBRUVs","NCB652","Carangidae","Gnathanodon","speciosus",101.05569,180,1020,1200,"too small",78.94431,8.4213075
"2015-01_Montebello.transect_stereoBRUVs","NCB652","Carangidae","Gnathanodon","speciosus",67.76296,180,1020,1200,"too small",112.23704,5.64691333333333
"2015-01_Montebello.transect_stereoBRUVs","NCB652","Carangidae","Gnathanodon","speciosus",63.24996,180,1020,1200,"too small",116.75004,5.27083
"2015-01_Montebello.transect_stereoBRUVs","NCB652","Carangidae","Gnathanodon","speciosus",89.94053,180,1020,1200,"too small",90.05947,7.49504416666667
"2015-01_Montebello.transect_stereoBRUVs","NCB652","Carangidae","Gnathanodon","speciosus",107.8165,180,1020,1200,"too small",72.1835,8.98470833333333
"2015-01_Montebello.transect_stereoBRUVs","NCB652","Carangidae","Atule","mate",292.28743,45,255,300,"too big",37.28743,97.4291433333333
"2015-01_Montebello.transect_stereoBRUVs","NCB652","Carangidae","Atule","mate",273.6793,45,255,300,"too big",18.6793,91.2264333333333
"2015-01_Montebello.transect_stereoBRUVs","NCB652","Carangidae","Atule","mate",311.86749,45,255,300,"too big",56.86749,103.95583
"2015-01_Montebello.transect_stereoBRUVs","NCB652","Carangidae","Atule","mate",295.0521,45,255,300,"too big",40.0521,98.3507
"2015-01_Montebello.transect_stereoBRUVs","NCB652","Carangidae","Atule","mate",295.46024,45,255,300,"too big",40.46024,98.4867466666667
"2015-01_Montebello.transect_stereoBRUVs","NCB652","Lethrinidae","Lethrinus","ravus",282.19488,45,255,300,"too big",27.19488,94.06496
"2015-01_Montebello.transect_stereoBRUVs","NCB652","Lethrinidae","Lethrinus","ravus",272.30291,45,255,300,"too big",17.30291,90.7676366666667
"2015-01_Montebello.transect_stereoBRUVs","NCB652","Lethrinidae","Lethrinus","ravus",274.35182,45,255,300,"too big",19.35182,91.4506066666667
"2015-01_Montebello.transect_stereoBRUVs","NCB620","Labridae","Coris","dorsomacula",51.89411,57,323,380,"too small",5.10589,13.6563447368421
"2015-01_Montebello.transect_stereoBRUVs","NCB664","Lethrinidae","Lethrinus","ravus",284.07203,45,255,300,"too big",29.07203,94.6906766666667
"2015-01_Montebello.transect_stereoBRUVs","NCB716","Lethrinidae","Lethrinus","ravus",265.52438,45,255,300,"too big",10.52438,88.5081266666667
"2015-01_Montebello.transect_stereoBRUVs","NCB716","Lethrinidae","Lethrinus","ravus",273.5172,45,255,300,"too big",18.5172,91.1724
"2015-01_Montebello.transect_stereoBRUVs","NCB716","Lethrinidae","Lethrinus","ravus",255.77222,45,255,300,"too big",0.772220000000004,85.2574066666667
"2015-01_Montebello.transect_stereoBRUVs","NCB716","Lethrinidae","Lethrinus","ravus",261.99117,45,255,300,"too big",6.99117000000001,87.33039
"2015-01_Montebello.transect_stereoBRUVs","NCB716","Pomacanthidae","Apolemichthys","trimaculatus",222.17849,39,221,260,"too big",1.17849000000001,85.4532653846154
"2015-01_Montebello.transect_stereoBRUVs","NCB716","Chaetodontidae","Heniochus","acuminatus",237.09852,37.5,212.5,250,"too big",24.59852,94.839408
"2015-01_Montebello.transect_stereoBRUVs","NCB716","Chaetodontidae","Coradion","chrysozonus",174.39343,30,170,200,"too big",4.39343,87.196715
"2015-01_Montebello.transect_stereoBRUVs","NCB707","Carangidae","Atule","mate",265.85406,45,255,300,"too big",10.85406,88.61802
"2015-01_Montebello.transect_stereoBRUVs","NCB707","Carangidae","Atule","mate",285.94869,45,255,300,"too big",30.94869,95.31623
"2015-01_Montebello.transect_stereoBRUVs","NCB707","Carangidae","Atule","mate",319.62455,45,255,300,"too big",64.62455,106.541516666667
"2015-01_Montebello.transect_stereoBRUVs","NCB707","Chaetodontidae","Heniochus","acuminatus",219.1813,37.5,212.5,250,"too big",6.68129999999999,87.67252
"2015-01_Montebello.transect_stereoBRUVs","NCB638","Lutjanidae","Symphorus","nematophorus",872.74403,150,850,1000,"too big",22.74403,87.274403
"2015-01_Montebello.transect_stereoBRUVs","NCB706","Carangidae","Atule","mate",337.53264,45,255,300,"too big",82.53264,112.51088
"2015-01_Montebello.transect_stereoBRUVs","NCB706","Carangidae","Atule","mate",315.56205,45,255,300,"too big",60.56205,105.18735
"2015-01_Montebello.transect_stereoBRUVs","NCB706","Carangidae","Atule","mate",280.9932,45,255,300,"too big",25.9932,93.6644
"2015-01_Montebello.transect_stereoBRUVs","NCB706","Carangidae","Atule","mate",337.28133,45,255,300,"too big",82.28133,112.42711
"2015-01_Montebello.transect_stereoBRUVs","NCB706","Carangidae","Atule","mate",328.61849,45,255,300,"too big",73.61849,109.539496666667
"2015-01_Montebello.transect_stereoBRUVs","NCB706","Lethrinidae","Lethrinus","ravus",290.63666,45,255,300,"too big",35.63666,96.8788866666667
"2015-01_Montebello.transect_stereoBRUVs","NCB706","Lethrinidae","Lethrinus","ravus",265.40604,45,255,300,"too big",10.40604,88.46868
"2015-01_Montebello.transect_stereoBRUVs","NCB706","Lethrinidae","Lethrinus","ravus",265.92331,45,255,300,"too big",10.92331,88.6411033333333
"2015-01_Montebello.transect_stereoBRUVs","NCB706","Lethrinidae","Lethrinus","ravus",271.66782,45,255,300,"too big",16.66782,90.55594
"2015-01_Montebello.transect_stereoBRUVs","NCB706","Lethrinidae","Lethrinus","ravus",259.23454,45,255,300,"too big",4.23453999999998,86.4115133333333
"2015-01_Montebello.transect_stereoBRUVs","NCB706","Lethrinidae","Lethrinus","ravus",271.87516,45,255,300,"too big",16.87516,90.6250533333333
"2015-01_Montebello.transect_stereoBRUVs","NCB706","Lethrinidae","Lethrinus","ravus",273.98404,45,255,300,"too big",18.98404,91.3280133333333
"2015-01_Montebello.transect_stereoBRUVs","NCB706","Labridae","Cirrhilabrus","temminckii",124.2539,17.4,98.6,116,"too big",25.6539,107.115431034483
"2015-01_Montebello.transect_stereoBRUVs","NCB706","Labridae","Coris","caudimacula",173.10642,30,170,200,"too big",3.10642000000001,86.55321
"2015-01_Montebello.transect_stereoBRUVs","NCB706","Labridae","Cirrhilabrus","temminckii",110.69271,17.4,98.6,116,"too big",12.09271,95.42475
"2015-01_Montebello.transect_stereoBRUVs","NCB706","Labridae","Cirrhilabrus","temminckii",106.72889,17.4,98.6,116,"too big",8.12889000000001,92.0076637931035
"2015-01_Montebello.transect_stereoBRUVs","NCB706","Mullidae","Parupeneus","heptacanthus",324.74273,54,306,360,"too big",18.74273,90.2063138888889
"2015-01_Montebello.transect_stereoBRUVs","NCB706","Echeneidae","Echeneis","naucrates",151.9601,165,935,1100,"too small",13.0399,13.8145545454545
"2015-01_Montebello.transect_stereoBRUVs","NCB704","Grammistidae","Diploprion","bifasciatum",249.90076,37.5,212.5,250,"too big",37.40076,99.960304
"2015-01_Montebello.transect_stereoBRUVs","NCB704","Lethrinidae","Lethrinus","ravus",276.14752,45,255,300,"too big",21.14752,92.0491733333333
"2015-01_Montebello.transect_stereoBRUVs","NCB704","Scaridae","Scarus","schlegeli",624.63195,60,340,400,"too big",284.63195,156.1579875
"2015-01_Montebello.transect_stereoBRUVs","NCB683","Carangidae","Atule","mate",278.77039,45,255,300,"too big",23.77039,92.9234633333333
"2015-01_Montebello.transect_stereoBRUVs","NCB683","Carangidae","Atule","mate",270.70477,45,255,300,"too big",15.70477,90.2349233333333
"2015-01_Montebello.transect_stereoBRUVs","NCB683","Carangidae","Atule","mate",283.35517,45,255,300,"too big",28.35517,94.4517233333333
"2015-01_Montebello.transect_stereoBRUVs","NCB683","Labridae","Anampses","lennardi",341.57759,42,238,280,"too big",103.57759,121.991996428571
"2015-01_Montebello.transect_stereoBRUVs","NCB643","Lethrinidae","Lethrinus","ravus",265.88903,45,255,300,"too big",10.88903,88.6296766666667
"2015-01_Montebello.transect_stereoBRUVs","NCB643","Tetraodontidae","Feroxodon","multistriatus",520.74066,58.5,331.5,390,"too big",189.24066,133.523246153846
"2015-01_Montebello.transect_stereoBRUVs","NCB643","Labridae","Leptojulis","cyanopleura",117.68187,19.5,110.5,130,"too big",7.18187,90.5245153846154
"2015-01_Montebello.transect_stereoBRUVs","NCB722","Lethrinidae","Lethrinus","ravus",304.59401,45,255,300,"too big",49.59401,101.531336666667
"2015-01_Montebello.transect_stereoBRUVs","NCB722","Nemipteridae","Scolopsis","monogramma",328.83539,57,323,380,"too big",5.83539000000002,86.5356289473684
"2015-01_Montebello.transect_stereoBRUVs","NCB722","Pomacentridae","Amblypomacentrus","breviceps",73.40701,12.75,72.25,85,"too big",1.15701,86.3611882352941
"2015-01_Montebello.transect_stereoBRUVs","NCB722","Balistidae","Abalistes","stellatus",540.87463,90,510,600,"too big",30.87463,90.1457716666667
"2015-01_Montebello.transect_stereoBRUVs","NCB668","Tetraodontidae","Feroxodon","multistriatus",500.20212,58.5,331.5,390,"too big",168.70212,128.256953846154
"2015-01_Montebello.transect_stereoBRUVs","NCB668","Labridae","Choerodon","cauteroma",402.67764,64.5,365.5,430,"too big",37.17764,93.6459627906977
"2015-01_Montebello.transect_stereoBRUVs","NCB668","Labridae","Coris","dorsomacula",53.08742,57,323,380,"too small",3.91258,13.9703736842105
"2015-01_Montebello.transect_stereoBRUVs","NCB668","Labridae","Coris","dorsomacula",54.52448,57,323,380,"too small",2.47552,14.3485473684211
"2015-01_Montebello.transect_stereoBRUVs","NCB668","Labridae","Coris","dorsomacula",56.69299,57,323,380,"too small",0.307009999999998,14.9192078947368
"2015-01_Montebello.transect_stereoBRUVs","NCB615","Labridae","Coris","pictoides",151.73833,22.5,127.5,150,"too big",24.23833,101.158886666667
"2015-01_Montebello.transect_stereoBRUVs","NCB615","Tetraodontidae","Canthigaster","axiologus",124.19136,15.15,85.85,101,"too big",38.34136,122.961742574257
"2015-01_Montebello.transect_stereoBRUVs","NCB674","Serranidae","Epinephelus","fasciatus",350.56342,60,340,400,"too big",10.56342,87.640855
"2015-01_Montebello.transect_stereoBRUVs","NCB674","Nemipteridae","Pentapodus","porosus",244.96344,40.5,229.5,270,"too big",15.46344,90.7272
"2015-01_Montebello.transect_stereoBRUVs","NCB628","Acanthuridae","Acanthurus","nigricauda",363.82737,60,340,400,"too big",23.82737,90.9568425
"2015-01_Montebello.transect_stereoBRUVs","NCB628","Carangidae","Atule","mate",265.17547,45,255,300,"too big",10.17547,88.3918233333333
"2015-01_Montebello.transect_stereoBRUVs","NCB628","Serranidae","Epinephelus","bilobatus",344.43211,60,340,400,"too big",4.43211000000002,86.1080275
"2015-01_Montebello.transect_stereoBRUVs","NCB628","Carangidae","Gnathanodon","speciosus",96.94167,180,1020,1200,"too small",83.05833,8.0784725
"2015-01_Montebello.transect_stereoBRUVs","NCB628","Carangidae","Gnathanodon","speciosus",75.18416,180,1020,1200,"too small",104.81584,6.26534666666667
"2015-01_Montebello.transect_stereoBRUVs","NCB628","Carangidae","Gnathanodon","speciosus",78.17358,180,1020,1200,"too small",101.82642,6.514465
"2015-01_Montebello.transect_stereoBRUVs","NCB628","Carangidae","Gnathanodon","speciosus",80.42042,180,1020,1200,"too small",99.57958,6.70170166666667
"2015-01_Montebello.transect_stereoBRUVs","NCB628","Carangidae","Gnathanodon","speciosus",55.60325,180,1020,1200,"too small",124.39675,4.63360416666667
"2015-01_Montebello.transect_stereoBRUVs","NCB628","Carangidae","Gnathanodon","speciosus",89.32076,180,1020,1200,"too small",90.67924,7.44339666666667
"2015-01_Montebello.transect_stereoBRUVs","NCB628","Carangidae","Gnathanodon","speciosus",50.43473,180,1020,1200,"too small",129.56527,4.20289416666667
"2015-01_Montebello.transect_stereoBRUVs","NCB628","Carangidae","Gnathanodon","speciosus",61.10153,180,1020,1200,"too small",118.89847,5.09179416666667
"2015-01_Montebello.transect_stereoBRUVs","NCB628","Carangidae","Gnathanodon","speciosus",79.05374,180,1020,1200,"too small",100.94626,6.58781166666667
"2015-01_Montebello.transect_stereoBRUVs","NCB653","Lethrinidae","Lethrinus","ravus",285.38548,45,255,300,"too big",30.38548,95.1284933333333
"2015-01_Montebello.transect_stereoBRUVs","NCB653","Carangidae","Atule","mate",323.98624,45,255,300,"too big",68.98624,107.995413333333
"2015-01_Montebello.transect_stereoBRUVs","NCB653","Carangidae","Atule","mate",323.49004,45,255,300,"too big",68.49004,107.830013333333
"2015-01_Montebello.transect_stereoBRUVs","NCB653","Carangidae","Atule","mate",264.5838,45,255,300,"too big",9.5838,88.1946
"2015-01_Montebello.transect_stereoBRUVs","NCB653","Carangidae","Atule","mate",294.79216,45,255,300,"too big",39.79216,98.2640533333334
"2015-01_Montebello.transect_stereoBRUVs","NCB616","Labridae","Coris","caudimacula",228.49667,30,170,200,"too big",58.49667,114.248335
"2015-01_Montebello.transect_stereoBRUVs","NCB616","Tetraodontidae","Feroxodon","multistriatus",450.82596,58.5,331.5,390,"too big",119.32596,115.5964
"2015-01_Montebello.transect_stereoBRUVs","NCB660","Lethrinidae","Lethrinus","ravus",279.86619,45,255,300,"too big",24.86619,93.28873
"2015-01_Montebello.transect_stereoBRUVs","NCB660","Lethrinidae","Lethrinus","ravus",298.32105,45,255,300,"too big",43.32105,99.44035
"2015-01_Montebello.transect_stereoBRUVs","NCB660","Lethrinidae","Lethrinus","ravus",274.20106,45,255,300,"too big",19.20106,91.4003533333333
"2015-01_Montebello.transect_stereoBRUVs","NCB660","Lethrinidae","Lethrinus","ravus",289.49074,45,255,300,"too big",34.49074,96.4969133333333
"2015-01_Montebello.transect_stereoBRUVs","NCB660","Serranidae","Epinephelus","bilobatus",348.34483,60,340,400,"too big",8.34483,87.0862075
"2015-01_Montebello.transect_stereoBRUVs","NCB648","Lethrinidae","Lethrinus","ravus",281.3828,45,255,300,"too big",26.3828,93.7942666666667
"2015-01_Montebello.transect_stereoBRUVs","NCB648","Lethrinidae","Lethrinus","ravus",267.54508,45,255,300,"too big",12.54508,89.1816933333333
"2015-01_Montebello.transect_stereoBRUVs","NCB648","Lethrinidae","Lethrinus","ravus",265.52897,45,255,300,"too big",10.52897,88.5096566666667
"2015-01_Montebello.transect_stereoBRUVs","NCB648","Lethrinidae","Lethrinus","ravus",296.76585,45,255,300,"too big",41.76585,98.92195
"2015-01_Montebello.transect_stereoBRUVs","NCB648","Chaetodontidae","Heniochus","acuminatus",226.12849,37.5,212.5,250,"too big",13.62849,90.451396
"2015-01_Montebello.transect_stereoBRUVs","NCB661","Lethrinidae","Lethrinus","ravus",264.08142,45,255,300,"too big",9.08141999999998,88.02714
"2015-01_Montebello.transect_stereoBRUVs","NCB661","Lethrinidae","Lethrinus","ravus",276.02267,45,255,300,"too big",21.02267,92.0075566666667
"2015-01_Montebello.transect_stereoBRUVs","NCB661","Carangidae","Atule","mate",266.75048,45,255,300,"too big",11.75048,88.9168266666667
"2015-01_Montebello.transect_stereoBRUVs","NCB661","Serranidae","Epinephelus","bilobatus",347.11678,60,340,400,"too big",7.11678000000001,86.779195
"2015-01_Montebello.transect_stereoBRUVs","NCB665","Pomacanthidae","Pomacanthus","semicirculatus",383.99279,60,340,400,"too big",43.99279,95.9981975
"2015-01_Montebello.transect_stereoBRUVs","NCB665","Pomacanthidae","Pomacanthus","semicirculatus",340.70668,60,340,400,"too big",0.706680000000006,85.17667
"2015-01_Montebello.transect_stereoBRUVs","NCB665","Pomacanthidae","Pomacanthus","imperator",348.18179,60,340,400,"too big",8.18178999999998,87.0454475
"2015-01_Montebello.transect_stereoBRUVs","NCB665","Labridae","Choerodon","cauteroma",389.58306,64.5,365.5,430,"too big",24.08306,90.600711627907
"2015-01_Montebello.transect_stereoBRUVs","NCB665","Labridae","Bodianus","perditio",55.02344,120,680,800,"too small",64.97656,6.87793
"2015-01_Montebello.transect_stereoBRUVs","NCB665","Labridae","Pseudojuloides","severnsi",96.94132,13.725,77.775,91.5,"too big",19.16632,105.946797814208
"2015-01_Montebello.transect_stereoBRUVs","NCB665","Lethrinidae","Lethrinus","ravus",308.57353,45,255,300,"too big",53.57353,102.857843333333
"2015-01_Montebello.transect_stereoBRUVs","NCB665","Lethrinidae","Lethrinus","ravus",284.83181,45,255,300,"too big",29.83181,94.9439366666667
"2015-01_Montebello.transect_stereoBRUVs","NCB665","Lethrinidae","Lethrinus","ravus",258.66375,45,255,300,"too big",3.66374999999999,86.22125
"2015-01_Montebello.transect_stereoBRUVs","NCB665","Lethrinidae","Lethrinus","ravus",271.46553,45,255,300,"too big",16.46553,90.48851
"2015-01_Montebello.transect_stereoBRUVs","NCB665","Lethrinidae","Lethrinus","ravus",256.88423,45,255,300,"too big",1.88423,85.6280766666667
"2015-01_Montebello.transect_stereoBRUVs","NCB665","Lethrinidae","Lethrinus","ravus",278.48108,45,255,300,"too big",23.48108,92.8270266666667
"2015-01_Montebello.transect_stereoBRUVs","NCB665","Pomacanthidae","Chaetodontoplus","duboulayi",256.16227,42,238,280,"too big",18.16227,91.486525
"2015-01_Montebello.transect_stereoBRUVs","NCB665","Carangidae","Gnathanodon","speciosus",147.32685,180,1020,1200,"too small",32.67315,12.2772375
"2015-01_Montebello.transect_stereoBRUVs","NCB665","Serranidae","Epinephelus","bilobatus",355.18764,60,340,400,"too big",15.18764,88.79691
"2015-01_Montebello.transect_stereoBRUVs","NCB647","Labridae","Leptojulis","cyanopleura",126.43551,19.5,110.5,130,"too big",15.93551,97.2580846153846
"2015-01_Montebello.transect_stereoBRUVs","NCB647","Labridae","Leptojulis","cyanopleura",118.74546,19.5,110.5,130,"too big",8.24545999999999,91.3426615384615
"2015-01_Montebello.transect_stereoBRUVs","NCB647","Lethrinidae","Lethrinus","ravus",258.43035,45,255,300,"too big",3.43034999999998,86.14345
"2015-01_Montebello.transect_stereoBRUVs","NCB647","Lethrinidae","Lethrinus","ravus",311.04726,45,255,300,"too big",56.04726,103.68242
"2015-01_Montebello.transect_stereoBRUVs","NCB641","Lethrinidae","Lethrinus","ravus",277.31503,45,255,300,"too big",22.31503,92.4383433333333
"2015-01_Montebello.transect_stereoBRUVs","NCB641","Lethrinidae","Lethrinus","ravus",283.03279,45,255,300,"too big",28.03279,94.3442633333333
"2015-01_Montebello.transect_stereoBRUVs","NCB633","Tetraodontidae","Feroxodon","multistriatus",394.65163,58.5,331.5,390,"too big",63.15163,101.192725641026
"2015-01_Montebello.transect_stereoBRUVs","NCB633","Rhinidae","Rhynchobatus","australiae",2884.7122,450,2550,3000,"too big",334.7122,96.1570733333333
"2015-01_Montebello.transect_stereoBRUVs","NCB700","Tetraodontidae","Lagocephalus","lunaris",500.40158,67.5,382.5,450,"too big",117.90158,111.200351111111
"2015-01_Montebello.transect_stereoBRUVs","NCB708","Labridae","Coris","caudimacula",176.07119,30,170,200,"too big",6.07119,88.035595
"2015-01_Montebello.transect_stereoBRUVs","NCB708","Nemipteridae","Pentapodus","nagasakiensis",177.70134,30,170,200,"too big",7.70133999999999,88.85067
"2015-01_Montebello.transect_stereoBRUVs","NCB623","Labridae","Bodianus","bilunulatus",55.45598,82.5,467.5,550,"too small",27.04402,10.0829054545455
"2015-01_Montebello.transect_stereoBRUVs","NCB623","Labridae","Anampses","lennardi",240.263,42,238,280,"too big",2.26300000000001,85.8082142857143
"2015-01_Montebello.transect_stereoBRUVs","NCB623","Carangidae","Atule","mate",286.76777,45,255,300,"too big",31.76777,95.5892566666667
"2015-01_Montebello.transect_stereoBRUVs","NCB623","Labridae","Hemigymnus","fasciatus",317.0988,45,255,300,"too big",62.0988,105.6996
"2015-01_Montebello.transect_stereoBRUVs","NCB623","Pomacentridae","Pomacentrus","coelestis",151.57486,13.5,76.5,90,"too big",75.07486,168.416511111111
"2015-01_Montebello.transect_stereoBRUVs","NCB623","Pseudochromidae","Pseudochromis","fuscus",241.72779,15,85,100,"too big",156.72779,241.72779
"2015-01_Montebello.transect_stereoBRUVs","NCB662","Lethrinidae","Lethrinus","ravus",261.89515,45,255,300,"too big",6.89515,87.2983833333333
"2015-01_Montebello.transect_stereoBRUVs","NCB662","Lethrinidae","Lethrinus","ravus",274.19735,45,255,300,"too big",19.19735,91.3991166666667
"2015-01_Montebello.transect_stereoBRUVs","NCB662","Mullidae","Parupeneus","indicus",389.07463,67.5,382.5,450,"too big",6.57463000000001,86.4610288888889
"2015-01_Montebello.transect_stereoBRUVs","NCB662","Carangidae","Atule","mate",274.20723,45,255,300,"too big",19.20723,91.40241
"2015-01_Montebello.transect_stereoBRUVs","NCB662","Labridae","Choerodon","cauteroma",381.5703,64.5,365.5,430,"too big",16.0703,88.7372790697674
"2015-01_Montebello.transect_stereoBRUVs","NCB662","Serranidae","Epinephelus","bilobatus",354.54051,60,340,400,"too big",14.54051,88.6351275
"2015-01_Montebello.transect_stereoBRUVs","NCB662","Serranidae","Epinephelus","bilobatus",391.73844,60,340,400,"too big",51.73844,97.93461
"2015-01_Montebello.transect_stereoBRUVs","NCB709","Pomacentridae","Pomacentrus","coelestis",77.81246,13.5,76.5,90,"too big",1.31246,86.4582888888889
"2015-01_Montebello.transect_stereoBRUVs","NCB709","Monacanthidae","Cantherhines","pardalis",231.52062,37.5,212.5,250,"too big",19.02062,92.608248
"2015-01_Montebello.transect_stereoBRUVs","NCB709","Chaetodontidae","Chaetodon","aureofasciatus",146.58333,22.5,127.5,150,"too big",19.08333,97.72222
"2015-01_Montebello.transect_stereoBRUVs","NCB709","Scaridae","Scarus","chameleon",299.98388,46.5,263.5,310,"too big",36.48388,96.7689935483871
"2015-01_Montebello.transect_stereoBRUVs","NCB709","Chaetodontidae","Chaetodon","aureofasciatus",140.49965,22.5,127.5,150,"too big",12.99965,93.6664333333333
"2015-01_Montebello.transect_stereoBRUVs","NCB709","Zanclidae","Zanclus","cornutus",198.04933,34.5,195.5,230,"too big",2.54933,86.1084043478261
"2015-01_Montebello.transect_stereoBRUVs","NCB709","Acanthuridae","Acanthurus","mata",508.96418,75,425,500,"too big",83.96418,101.792836
"2015-01_Montebello.transect_stereoBRUVs","NCB657","Lethrinidae","Lethrinus","ravus",276.93402,45,255,300,"too big",21.93402,92.31134
"2015-01_Montebello.transect_stereoBRUVs","NCB657","Chaetodontidae","Chaetodon","auriga",203.86665,34.5,195.5,230,"too big",8.36664999999999,88.6376739130435
"2015-01_Montebello.transect_stereoBRUVs","NCB701","Carangidae","Gnathanodon","speciosus",35.8163,180,1020,1200,"too small",144.1837,2.98469166666667
"2015-01_Montebello.transect_stereoBRUVs","NCB701","Rhinidae","Rhynchobatus","australiae",2681.66812,450,2550,3000,"too big",131.66812,89.3889373333333
